,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
1199,PAST SALE,January-18-2019,Single Family Residential,1390 Bartholomew Rd,Middletown,CT,6457,358000.0,3.0,2.5,Middletown,2776.0,68389.0,2003.0,1004.0,129.0,,Sold,,,http://www.redfin.com/CT/Middletown/1390-Bartholomew-Rd-06457/home/54063285,Smart MLS,170103355,N,Y,41.515035998,-72.60908473
1200,PAST SALE,,Single Family Residential,579 Randolph Rd,Middletown,CT,6457,165000.0,3.0,2.0,,1125.0,15246.0,1937.0,,147.0,,,,,http://www.redfin.com/CT/Middletown/579-Randolph-Rd-06457/home/54075119,,,N,Y,41.5332122,-72.6340349
1201,PAST SALE,October-5-2018,Single Family Residential,61 Meshomasic Trl,Portland,CT,6480,445000.0,4.0,2.5,Chatham Ridge,2424.0,51836.0,2015.0,1109.0,184.0,6.0,Sold,,,http://www.redfin.com/CT/Portland/61-Meshomasic-Trl-06480/home/106981673,Smart MLS,170100589,N,Y,41.5875326,-72.5635991
1202,PAST SALE,September-30-2019,Single Family Residential,5 Cattle Xing #5,Portland,CT,6480,189000.0,1.0,1.5,Portland,1052.0,,2001.0,749.0,180.0,300.0,Sold,,,http://www.redfin.com/CT/Portland/5-Cattle-Xing-06480/unit-5/home/168658360,Smart MLS,170226053,N,Y,41.5705485,-72.626679
1203,PAST SALE,December-16-2020,Single Family Residential,11 Penny Corner Rd,Portland,CT,6480,226000.0,4.0,2.0,Portland,1593.0,15681.0,1950.0,306.0,142.0,,Sold,,,http://www.redfin.com/CT/Portland/11-Penny-Corner-Rd-06480/home/54052302,Smart MLS,170351737,N,Y,41.5887622,-72.6141698
1204,PAST SALE,,Condo/Co-op,164 Hammock Rd #17,Westbrook,CT,6498,300000.0,3.0,2.5,,1954.0,,2000.0,,154.0,,,,,http://www.redfin.com/CT/Westbrook/164-Hammock-Rd-06498/unit-17/home/54389459,,,N,Y,41.2816313,-72.4694197
1205,PAST SALE,February-7-2018,Condo/Co-op,951 Old Clinton Rd #20,Westbrook,CT,6498,283000.0,3.0,2.0,Westbrook,1612.0,,2014.0,1349.0,176.0,220.0,Sold,,,http://www.redfin.com/CT/Westbrook/951-Old-Clinton-Rd-06498/unit-20/home/109636549,Smart MLS,170003999,N,Y,41.287849,-72.464067
1206,PAST SALE,October-1-2020,Condo/Co-op,220 Duck Island Lndg #220,Westbrook,CT,6498,300000.0,2.0,1.5,Pilot's Point,1224.0,,2015.0,382.0,245.0,360.0,Sold,,,http://www.redfin.com/CT/Westbrook/220-Duck-Island-Lndg-06498/unit-220/home/169903224,Smart MLS,170275473,N,Y,41.27848,-72.463609
1207,PAST SALE,October-27-2016,Single Family Residential,8 Rip Tide,Westbrook,CT,6498,300000.0,2.0,1.0,Westbrook,848.0,3920.0,1955.0,1817.0,354.0,,Sold,,,http://www.redfin.com/CT/Westbrook/8-Rip-Tide-06498/home/54387335,Smart MLS,G10153706,N,Y,41.2794019,-72.4568119
1208,PAST SALE,December-13-2018,Single Family Residential,1218 Old Clinton Rd,Westbrook,CT,6498,225000.0,3.0,2.0,Westbrook,2032.0,34848.0,1804.0,1040.0,111.0,,Sold,,,http://www.redfin.com/CT/Westbrook/1218-Old-Clinton-Rd-06498/home/54388108,Smart MLS,170107393,N,Y,41.2889365,-72.4547779
1209,PAST SALE,August-16-2018,Single Family Residential,147 Johnson Pond Ln,Westbrook,CT,6498,357500.0,3.0,2.0,Johnson Pond,1974.0,87120.0,1999.0,1159.0,181.0,,Sold,,,http://www.redfin.com/CT/Westbrook/147-Johnson-Pond-Ln-06498/home/54385543,Smart MLS,170096454,N,Y,41.3049361,-72.4396609
1210,PAST SALE,,Condo/Co-op,530 Marina Way Lndg,Westbrook,CT,6498,,2.0,2.5,,1340.0,,2015.0,,,,Sold,,,http://www.redfin.com/CT/WESTBROOK/530-MARINA-WAY-LNDG-06498/home/109636576,Smart MLS,,N,Y,41.277744,-72.461671
1211,PAST SALE,March-2-2017,Single Family Residential,143 Cherry Swamp Rd,East Haddam,CT,6469,335000.0,4.0,2.0,Moodus,3561.0,181645.0,1790.0,1691.0,94.0,,Sold,,,http://www.redfin.com/CT/Moodus/143-Cherry-Swamp-Rd-06469/home/53784607,Smart MLS,N10120331,N,Y,41.5228126,-72.4553557
1212,PAST SALE,October-30-2018,Single Family Residential,288 Petticoat Ln,East Haddam,CT,6423,375000.0,3.0,2.5,East Haddam,2190.0,247856.0,1880.0,1084.0,171.0,,Sold,,,http://www.redfin.com/CT/East-Haddam/288-Petticoat-Ln-06423/home/53781260,Smart MLS,170069189,N,Y,41.4394917,-72.4057718
1213,PAST SALE,August-22-2017,Single Family Residential,73 Book Hill Rd,Essex,CT,6426,229000.0,2.0,1.0,Centerbrook,1200.0,21780.0,1755.0,1518.0,191.0,,Sold,,,http://www.redfin.com/CT/Essex/73-Book-Hill-Rd-06426/home/54239136,Smart MLS,N10216618,N,Y,41.3712028,-72.4057256
1214,PAST SALE,July-12-2019,Single Family Residential,187 River Rd,Deep River,CT,6417,830000.0,3.0,3.5,Deep River,3078.0,65340.0,1952.0,829.0,270.0,,Sold,,,http://www.redfin.com/CT/Deep-River/187-River-Rd-06417/home/54310445,Smart MLS,170181328,N,Y,41.3867718,-72.4068122
1215,PAST SALE,June-21-2019,Single Family Residential,68 Petticoat Ln,East Haddam,CT,6423,275000.0,3.0,2.0,East Haddam,1764.0,831996.0,1840.0,850.0,156.0,,Sold,,,http://www.redfin.com/CT/East-Haddam/68-Petticoat-Ln-06423/home/53781361,Smart MLS,170187788,N,Y,41.4562469,-72.4257722
1216,PAST SALE,August-13-2019,Single Family Residential,37 Landing Hill Rd,East Haddam,CT,6423,590000.0,3.0,3.0,East Haddam,2886.0,89733.0,2004.0,797.0,204.0,,Sold,,,http://www.redfin.com/CT/East-Haddam/37-Landing-Hill-Rd-06423/home/53783450,Smart MLS,170199001,N,Y,41.4681866,-72.4642313
1217,PAST SALE,April-12-2019,Single Family Residential,7 Mohican Trl,Old Saybrook,CT,6475,481000.0,3.0,2.0,Indian Town,1617.0,5227.0,1953.0,920.0,297.0,48.0,Sold,,,http://www.redfin.com/CT/Old-Saybrook/7-Mohican-Trl-06475/home/54419565,Smart MLS,170167683,N,Y,41.2805557,-72.4040611
1218,PAST SALE,February-8-2017,Single Family Residential,4 Uncas Trl,Old Saybrook,CT,6475,402500.0,3.0,1.5,Indian Town,1113.0,5227.0,1938.0,1713.0,362.0,53.0,Sold,,,http://www.redfin.com/CT/Old-Saybrook/4-Uncas-Trl-06475/home/54419807,Smart MLS,N10157090,N,Y,41.2810581,-72.4019342
1219,PAST SALE,October-16-2017,Vacant Land,2 Captains Ln,Old Saybrook,CT,6475,150000.0,,,Old Saybrook,,15245.0,,1463.0,,,Sold,,,http://www.redfin.com/CT/Old-Saybrook/2-Captains-Ln-06475/home/54420785,Smart MLS,G10233136,N,Y,41.287124,-72.400633
1220,PAST SALE,May-31-2018,Single Family Residential,37 Donald Rd,Essex,CT,6426,575000.0,3.0,5.0,Essex Village,2770.0,24829.0,1952.0,1236.0,208.0,,Sold,,,http://www.redfin.com/CT/Essex/37-Donald-Rd-06426/home/54240870,Smart MLS,170060549,N,Y,41.3570091,-72.4072514
1221,PAST SALE,September-6-2018,Single Family Residential,1674 Country Club Rd,Middletown,CT,6457,190000.0,3.0,1.0,Middletown,1591.0,23958.0,1963.0,1138.0,119.0,,Sold,,,http://www.redfin.com/CT/Middletown/1674-Country-Club-Rd-06457/home/54066623,Smart MLS,170058500,N,Y,41.5651468,-72.7449277
1222,PAST SALE,February-1-2019,Single Family Residential,12 Northwinds Dr,Essex,CT,6442,530000.0,4.0,2.5,Ivoryton,3920.0,40510.0,2000.0,990.0,135.0,,Sold,,,http://www.redfin.com/CT/Ivoryton/12-Northwinds-Dr-06442/home/54239101,Smart MLS,170126385,N,Y,41.3358222,-72.4364941
1223,PAST SALE,May-20-2019,Single Family Residential,12 Old Dobbin Ln,Essex,CT,6442,365000.0,3.0,2.5,Ivoryton,2164.0,42253.0,1992.0,882.0,169.0,,Sold,,,http://www.redfin.com/CT/Ivoryton/12-Old-Dobbin-Ln-06442/home/54239873,Smart MLS,170166248,N,Y,41.338224,-72.4256528
1224,PAST SALE,July-25-2018,Multi-Family (2-4 Unit),21 Main St,Essex,CT,6442,210000.0,2.0,2.0,Ivoryton,1016.0,11761.0,1867.0,1181.0,207.0,,Sold,,,http://www.redfin.com/CT/Ivoryton/21-Main-St-06442/home/54240837,Smart MLS,170080008,N,Y,41.3479842,-72.4291202
1225,PAST SALE,July-23-2019,Single Family Residential,67 Kelsey Hill Rd,Deep River,CT,6417,235000.0,2.0,1.0,Deep River,1828.0,89297.0,1954.0,818.0,129.0,,Sold,,,http://www.redfin.com/CT/Deep-River/67-Kelsey-Hill-Rd-06417/home/54310021,Smart MLS,170196582,N,Y,41.3677506,-72.4327954
1226,PAST SALE,August-24-2018,Single Family Residential,290 Thompson Hill Rd,Portland,CT,6480,298000.0,3.0,2.5,Portland,1750.0,26571.0,1966.0,1151.0,170.0,,Sold,,,http://www.redfin.com/CT/Portland/290-Thompson-Hill-Rd-06480/home/54053996,Smart MLS,170102823,N,Y,41.633526,-72.5905606
1227,PAST SALE,September-3-2020,Single Family Residential,7 Whitewood Rd,Killingworth,CT,6419,161000.0,2.0,1.5,Killingworth,1252.0,,1999.0,410.0,129.0,,Sold,,,http://www.redfin.com/CT/Killingworth/7-Whitewood-Rd-06419/home/54367544,Smart MLS,170311412,N,Y,41.3743594,-72.564223
1228,PAST SALE,,Multi-Family (2-4 Unit),301 E Haddam Moodus Rd,Moodus,CT,6469,295000.0,4.0,3.5,,2517.0,37897.0,1957.0,,117.0,,,,,http://www.redfin.com/CT/Moodus/301-E-Haddam-Moodus-Rd-06469/home/53784471,,,N,Y,41.4904122,-72.4652601
1229,PAST SALE,July-11-2019,Condo/Co-op,20 Mirror Pond Rd #20,East Haddam,CT,6423,265000.0,2.0,2.5,Moodus,2634.0,,2009.0,830.0,101.0,475.0,Sold,,,http://www.redfin.com/CT/East-Haddam/20-Mirror-Pond-RD-06423/unit-20/home/144519844,Smart MLS,170033550,N,Y,41.509837,-72.418219
1230,PAST SALE,November-19-2020,Single Family Residential,130 Falls Rd,East Haddam,CT,6469,187000.0,3.0,1.0,East Haddam,1104.0,12632.0,1830.0,333.0,169.0,,Sold,,,http://www.redfin.com/CT/Moodus/130-Falls-Rd-06469/home/53781816,Smart MLS,170323280,N,Y,41.5130405,-72.430528
1231,PAST SALE,February-21-2019,Single Family Residential,44 River Rd,Essex,CT,6426,850000.0,3.0,2.5,Essex Village,2448.0,21780.0,2007.0,970.0,347.0,,Sold,,,http://www.redfin.com/CT/Essex/44-River-Rd-06426/home/54239385,Smart MLS,170152918,N,Y,41.3661586,-72.3990416
1232,PAST SALE,January-3-2018,Single Family Residential,10 Parker Ter,Essex,CT,6426,210000.0,2.0,1.0,Essex Village,875.0,7840.0,1947.0,1384.0,240.0,,Sold,,,http://www.redfin.com/CT/Essex/10-Parker-Ter-06426/home/54241218,Smart MLS,170030813,N,Y,41.354747,-72.399137
1233,PAST SALE,March-1-2018,Condo/Co-op,65 Main St #20,Essex,CT,6426,182300.0,2.0,2.5,Ivoryton,1384.0,,1972.0,1327.0,132.0,433.0,Sold,,,http://www.redfin.com/CT/Essex/65-Main-St-06426/unit-20/home/144530483,Smart MLS,170031289,N,Y,41.3515311,-72.3866151
1234,PAST SALE,May-25-2017,Single Family Residential,1 Boulder Dr,Old Saybrook,CT,6475,530000.0,3.0,2.5,Old Saybrook,2563.0,135471.0,1965.0,1607.0,207.0,,Sold,,,http://www.redfin.com/CT/Old-Saybrook/1-Boulder-Dr-06475/home/54422424,Smart MLS,N10198367,N,Y,41.334201,-72.369591
1235,PAST SALE,October-30-2020,Single Family Residential,22 Little Point St,Essex,CT,6426,1748000.0,5.0,3.5,Essex Village,4865.0,27007.0,1770.0,353.0,359.0,,Sold,,,http://www.redfin.com/CT/Essex/22-Little-Point-St-06426/home/54241082,Smart MLS,170294976,N,Y,41.3564728,-72.3889036
1236,PAST SALE,May-24-2019,Single Family Residential,19 Jones Ln,Deep River,CT,6417,247000.0,2.0,2.0,Deep River,1210.0,32670.0,1880.0,878.0,204.0,,Sold,,,http://www.redfin.com/CT/Deep-River/19-Jones-Ln-06417/home/54310110,Smart MLS,170119457,N,Y,41.3850403,-72.4434634
1237,PAST SALE,,Single Family Residential,328 Main St,Deep River,CT,6417,350000.0,4.0,3.5,,2677.0,671260.0,1999.0,,131.0,,,,,http://www.redfin.com/CT/Deep-River/328-Main-St-06417/home/54310719,,,N,Y,41.3751758,-72.4312469
1238,PAST SALE,July-10-2020,Condo/Co-op,92 Main St #103,Deep River,CT,6417,79900.0,0.0,1.0,Deep River,475.0,,1985.0,465.0,168.0,265.0,Sold,,,http://www.redfin.com/CT/Deep-River/92-Main-St-06417/unit-103/home/54310340,Smart MLS,170287279,N,Y,41.3904649,-72.4383314
1239,PAST SALE,February-4-2019,Condo/Co-op,92 Main St #215,Deep River,CT,6417,126000.0,2.0,2.0,Deep River,1022.0,,1985.0,987.0,123.0,345.0,Sold,,,http://www.redfin.com/CT/Deep-River/92-Main-St-06417/unit-215/home/54310255,Smart MLS,170122451,N,Y,41.3904649,-72.4383314
1240,PAST SALE,July-1-2020,Condo/Co-op,92 Main St #404,Deep River,CT,6417,155000.0,2.0,2.0,Deep River,1332.0,,1985.0,474.0,116.0,322.0,Sold,,,http://www.redfin.com/CT/Deep-River/92-Main-St-06417/unit-404/home/54310276,Smart MLS,170242111,N,Y,41.3904649,-72.4383314
1241,PAST SALE,March-30-2018,Vacant Land,0 Champion Hill Rd,East Hampton,CT,6424,138000.0,,,East Hampton,,2167110.0,,1298.0,,,Sold,,,http://www.redfin.com/CT/East-Hampton/Champion-Hill-Rd-06424/home/144512821,Smart MLS,170023018,N,Y,41.583071,-72.528273
1242,PAST SALE,February-14-2019,Vacant Land,LOT 24 Highland Ter,East Hampton,CT,6424,120000.0,,,Skyline,,45041.0,,977.0,,17.0,Sold,,,http://www.redfin.com/CT/East-Hampton/24-Highland-Ter-06424/home/144766138,Smart MLS,170046682,N,Y,41.6029362,-72.5228763
1243,PAST SALE,July-31-2018,Vacant Land,27 Flannery Row,East Hampton,CT,6424,42500.0,,,East Hampton,,134600.0,,1175.0,,,Sold,,,http://www.redfin.com/CT/East-Hampton/27-Flannery-Row-06424/home/145578531,Smart MLS,170080647,N,Y,41.570589,-72.543025
1244,PAST SALE,August-13-2020,Vacant Land,364 Higby Rd,Middletown,CT,6457,82000.0,,,Middletown,,44866.0,,431.0,,,Sold,,,http://www.redfin.com/CT/Middletown/364-Higby-Rd-06457/home/167452647,Smart MLS,170215712,N,Y,41.5593766,-72.7124377
1245,PAST SALE,August-14-2020,Vacant Land,LOT 3 Highland Ter,East Hampton,CT,6424,120000.0,,,East Hampton,,44431.0,,430.0,,17.0,Sold,,,http://www.redfin.com/CT/East-Hampton/3-Highland-Ter-06424/home/167970934,Smart MLS,170220691,N,Y,41.6029362,-72.5228763
1246,PAST SALE,March-23-2020,Vacant Land,LOT 14 Highland Ter,East Hampton,CT,6424,120000.0,,,East Hampton,,44866.0,,574.0,,17.0,Sold,,,http://www.redfin.com/CT/East-Hampton/14-Highland-Ter-06424/home/167976281,Smart MLS,170220860,N,Y,41.6029362,-72.5228763
1247,PAST SALE,April-3-2017,Vacant Land,14 Geer St,Cromwell,CT,6416,105000.0,,,Cromwell,1119.0,10890.0,,1659.0,94.0,,Sold,,,http://www.redfin.com/CT/Cromwell/14-Geer-St-06416/home/53658848,Smart MLS,G10196078,N,Y,41.6268759,-72.6545798
1248,PAST SALE,,Other,36 Timber Hill Rd Unit R,Cromwell,CT,6416,369000.0,,,,,5227.0,,,,,,,,http://www.redfin.com/CT/Cromwell/36-Timber-Hill-Rd-06416/unit-R/home/53657852,,,N,Y,41.5959865,-72.6560481
1249,PAST SALE,,Condo/Co-op,6 Pine Ridge Rd,Cromwell,CT,6416,300000.0,,,,,,,,,,,,,http://www.redfin.com/CT/Cromwell/6-Pine-Ridge-Rd-06416/home/53658343,,,N,Y,41.5908,-72.650688
1250,PAST SALE,January-5-2017,Vacant Land,457 Killingworth Rd,Haddam,CT,6441,50000.0,,,Higganum,,106286.0,,1747.0,,,Sold,,,http://www.redfin.com/CT/Higganum/457-Killingworth-Rd-06441/home/53704568,Smart MLS,G10066790,N,Y,41.466037,-72.5586189
1251,PAST SALE,,Single Family Residential,1299 Newfield St,Middletown,CT,6457,140000.0,,,,,139392.0,,,,,,,,http://www.redfin.com/CT/Middletown/1299-Newfield-St-06457/home/54071185,,,N,Y,41.5948368,-72.6769937
1252,PAST SALE,,Vacant Land,LITTLE CITY RD,KILLINGWORTH,CT,6419,185000.0,,,,,1704938.0,,,,,,,,http://www.redfin.com/CT/KILLINGWORTH/LITTLE-CITY-RD-06419/home/54368250,,,N,Y,41.431311,-72.602191
1253,PAST SALE,,Vacant Land,5 Arbutus St,Middletown,CT,6457,60000.0,,,,,166835.0,,,,,,,,http://www.redfin.com/CT/Middletown/5-Arbutus-St-06457/home/107742146,,,N,Y,41.514278,-72.646459
1254,PAST SALE,August-19-2020,Vacant Land,287 Silver Springs Dr,Haddam,CT,6441,80000.0,,,Higganum,,125017.0,,425.0,,,Sold,,,http://www.redfin.com/CT/Higganum/287-Silver-Springs-Dr-06441/home/53703739,Smart MLS,170274435,N,Y,41.4803951,-72.5748739
1255,PAST SALE,,Vacant Land,187 Parker Hill Rd,Killingworth,CT,6419,492500.0,,,,,34848.0,,,,,,,,http://www.redfin.com/CT/Killingworth/187-Parker-Hill-Rd-06419/home/54368777,,,N,Y,41.40167,-72.544932
1256,PAST SALE,,Other,99 E Main St,Middletown,CT,6457,70000.0,,,,8640.0,13504.0,2020.0,,8.0,,,,,http://www.redfin.com/CT/Middletown/99-E-Main-St-06457/home/107737413,,,N,Y,41.5532819,-72.6432278
1257,PAST SALE,May-24-2019,Vacant Land,492 Powder Hill Rd,Durham,CT,6422,110000.0,,,Durham,,87555.0,,878.0,,,Sold,,,http://www.redfin.com/CT/Durham/492-Powder-Hill-Rd-06422/unit-R/home/109651277,Smart MLS,N10158150,N,Y,41.48052,-72.72868
1258,PAST SALE,September-15-2020,Vacant Land,62 Sima Rd,Haddam,CT,6438,52000.0,,,Higganum,,124146.0,,398.0,,,Sold,,,http://www.redfin.com/CT/Haddam/62-Sima-RD-06438/home/144533871,Smart MLS,N10185944,N,Y,41.445578,-72.607514
1259,PAST SALE,May-1-2020,Vacant Land,00 Middlefield St Lot 3,Middletown,CT,6457,40000.0,,,Middletown,,15245.0,,535.0,,,Sold,,,http://www.redfin.com/CT/Middletown/292-Middlefield-St-06457/unit-3/home/172724876,Smart MLS,170258388,N,Y,41.5461703,-72.6800529
1260,PAST SALE,July-20-2020,Vacant Land,0 Tall Timbers Rd,Middletown,CT,6457,85000.0,,,Unit 5 Southgate,,72309.0,,455.0,,50.0,Sold,,,http://www.redfin.com/CT/Middletown/1740-Randolph-Rd-06457/home/175474015,Smart MLS,170265519,N,Y,41.5322815,-72.6750443
1261,PAST SALE,,Vacant Land,8 Willow St,Portland,CT,6480,6400.0,,,,,8276.0,,,,,,,,http://www.redfin.com/CT/Portland/8-Willow-St-06480/home/106981160,,,N,Y,41.572007,-72.643465
1262,PAST SALE,June-16-2017,Vacant Land,00 Lake Shore Dr,East Haddam,CT,6423,7000.0,,,Lake Hayward,,25700.0,,1585.0,,4.0,Sold,,,http://www.redfin.com/CT/EAST-HADDAM/LAKE-SHORE-DR-06423/home/166977083,Smart MLS,N10224147,N,Y,41.523657,-72.333292
1263,PAST SALE,April-30-2021,Vacant Land,0 West Rd,East Haddam,CT,6423,70000.0,,,East Haddam,,311889.0,,171.0,,,Sold,,,http://www.redfin.com/CT/EAST-HADDAM/WEST-RD-06423/home/53782457,Smart MLS,170317328,N,Y,41.47621,-72.31327
1264,PAST SALE,,Vacant Land,HILLSIDE RD,EAST HADDAM,CT,6423,44000.0,,,,,16988.0,,,,,,,,http://www.redfin.com/CT/EAST-HADDAM/HILLSIDE-RD-06423/home/105193351,,,N,Y,41.529631,-72.336467
1265,PAST SALE,April-23-2021,Vacant Land,00 Clark Hill Rd,East Haddam,CT,6423,26500.0,,,East Haddam,,109771.0,,178.0,,,Sold,,,http://www.redfin.com/CT/EAST-HADDAM/CLARK-HILL-RD-06423/home/166973951,Smart MLS,170305975,N,Y,41.4477,-72.372044
1266,PAST SALE,February-17-2021,Vacant Land,819 Glastonbury Tpke,Portland,CT,6480,313000.0,,,Portland,,537966.0,,243.0,,,Sold,,,http://www.redfin.com/CT/Portland/819-Glastonbury-Tpke-06480/home/173842995,Smart MLS,170355082,N,Y,41.626264,-72.6014104
1267,PAST SALE,June-21-2021,Vacant Land,0 Mountain Laurel Way,Portland,CT,6480,110000.0,,,Portland,,49658.0,,119.0,,,Sold,,,http://www.redfin.com/CT/Portland/169-Bartlett-St-06480/home/173772406,Smart MLS,170357019,N,Y,41.5890464,-72.5963134
1268,PAST SALE,July-15-2021,Vacant Land,136 Clark Hill Rd,East Hampton,CT,6424,55000.0,,,East Hampton,,167706.0,,95.0,,,Sold,,,http://www.redfin.com/CT/East-Hampton/136-Clark-Hill-Rd-06424/home/173914162,Smart MLS,170265393,N,Y,41.5906762,-72.5351899
1269,PAST SALE,,Vacant Land,16 Laurel Cove Beach Rd,East Haddam,CT,6423,300000.0,,,,,15682.0,,,,,,,,http://www.redfin.com/CT/East-Haddam/16-Laurel-Cove-Beach-Rd-06423/home/53783139,,,N,Y,41.485545,-72.413281
1270,PAST SALE,June-1-2021,Vacant Land,41 Bashan Rd,East Haddam,CT,6423,64500.0,,,Bashan,,27442.0,,139.0,,8.0,Sold,,,http://www.redfin.com/CT/East-Haddam/41-Bashan-Rd-06423/home/53785598,Smart MLS,170293209,N,Y,41.493189,-72.404498
1271,PAST SALE,March-19-2021,Vacant Land,21 Cranberry Meadow Ln,Killingworth,CT,6419,80000.0,,,Cranberry Meadows,,111513.0,,213.0,,62.0,Sold,,,http://www.redfin.com/CT/Killingworth/21-Cranberry-Meadow-Ln-06419/home/54367411,Smart MLS,170364518,N,Y,41.4134249,-72.5753754
1272,PAST SALE,,Vacant Land,939 Saybrook Rd,Middletown,CT,6457,126500.0,,,,,13068.0,,,,,,,,http://www.redfin.com/CT/Middletown/939-Saybrook-Rd-06457/home/107735342,,,N,Y,41.5334771,-72.6133877
1273,PAST SALE,May-3-2021,Vacant Land,272 Cross St,Middletown,CT,6457,35000.0,,,Middletown,,6098.0,,168.0,,,Sold,,,http://www.redfin.com/CT/Middletown/272-Cross-St-06457/home/107746496,Smart MLS,170378307,N,Y,41.5513271,-72.66598
1274,PAST SALE,,Other,2 Collie Brook Rd,East Hampton,CT,6424,75000.0,,,,,1559448.0,,,,,,,,http://www.redfin.com/CT/East-Hampton/2-Collie-Brook-Rd-06424/home/109635809,,,N,Y,41.5586601,-72.4908794
1275,PAST SALE,April-5-2021,Vacant Land,19 Dunn Hill Rd,Durham,CT,6422,75000.0,,,Durham,,49222.0,,196.0,,,Sold,,,http://www.redfin.com/CT/Durham/19-Dunn-Hill-Rd-06422/home/109651184,Smart MLS,170353402,N,Y,41.4753505,-72.7042049
1276,PAST SALE,,Vacant Land,224 Isinglass Hill Rd,Portland,CT,6480,120000.0,,,,,336719.0,,,,,,,,http://www.redfin.com/CT/Portland/224-Isinglass-Hill-Rd-06480/home/110021546,,,N,Y,41.6349445,-72.585351
1277,PAST SALE,August-5-2021,Vacant Land,1167 Saybrook Rd,Middletown,CT,6457,36000.0,,,Middletown,,374616.0,,74.0,,,Sold,,,http://www.redfin.com/CT/Middletown/1167-Saybrook-Rd-06457/home/107733894,Smart MLS,170374303,N,Y,41.528637,-72.6086542
1278,PAST SALE,June-22-2018,Vacant Land,7 Cote Ln,Portland,CT,6480,100000.0,,,Portland,,179902.0,,1214.0,,,Sold,,,http://www.redfin.com/CT/Portland/7-Cote-Ln-06480/home/144511895,Smart MLS,170081203,N,Y,41.5684429,-72.5645414
1279,PAST SALE,November-18-2020,Vacant Land,15 Meshomasic Trl,Portland,CT,6480,84900.0,,,Portland,,70131.0,,334.0,,,Sold,,,http://www.redfin.com/CT/Portland/15-Meshomasic-Trl-06480/home/160596878,Smart MLS,170190308,N,Y,41.5876228,-72.5658882
1280,PAST SALE,November-13-2020,Vacant Land,LOT 9 Highland Ter,East Hampton,CT,6424,120000.0,,,East Hampton,,44866.0,,339.0,,17.0,Sold,,,http://www.redfin.com/CT/East-Hampton/9-Highland-Ter-06424/home/54354650,Smart MLS,170220692,N,Y,41.6028446,-72.5266475
1281,PAST SALE,March-4-2021,Vacant Land,0 Daniel St,East Hampton,CT,6424,107500.0,,,East Hampton,,640332.0,,228.0,,,Sold,,,http://www.redfin.com/CT/East-Hampton/19-Childs-Rd-06424/home/175472032,Smart MLS,170171051,N,Y,41.5686444,-72.5230828
1282,PAST SALE,October-4-2021,Vacant Land,Lot 2 Shunpike Rd,Durham,CT,6422,140000.0,,,Durham,,255697.0,,14.0,,,Sold,,,http://www.redfin.com/CT/Durham/2-Shunpike-Rd-06422/home/144526206,Smart MLS,170360315,N,Y,41.4565563,-72.6684117
1283,PAST SALE,,Vacant Land,44 Knoll Rd,East Haddam,CT,6469,,,,,784.0,6098.0,1950.0,,,,Sold,,,http://www.redfin.com/CT/Moodus/44-Knoll-Rd-06469/home/53783653,Smart MLS,,N,Y,41.5135396,-72.4118735
1284,PAST SALE,,Condo/Co-op,421 Main St,Cromwell,CT,6416,395000.0,,,,8933.0,,1920.0,,44.0,,,,,http://www.redfin.com/CT/Cromwell/421-Main-St-06416/home/166974571,,,N,Y,41.6048431,-72.6486245
1285,PAST SALE,September-1-2017,Vacant Land,192 Reservoir Rd,Killingworth,CT,6419,100000.0,,,Killingworth,,87120.0,,1508.0,,,Sold,,,http://www.redfin.com/CT/Killingworth/192-Reservoir-Rd-06419/home/172791190,Smart MLS,N10206420,N,Y,41.3797908,-72.5349712
1286,PAST SALE,April-16-2021,Vacant Land,8 Peter's Trl,Westbrook,CT,6498,132000.0,,,Westbrook,,43560.0,,185.0,,,Sold,,,http://www.redfin.com/CT/Westbrook/8-Peter-s-Trl-06498/home/172529875,Smart MLS,170109093,N,Y,41.3096744,-72.446139
1287,PAST SALE,,Vacant Land,8 PETERS TRL,WESTBROOK,CT,6498,132000.0,,,,,43560.0,,,,,,,,http://www.redfin.com/CT/WESTBROOK/8-PETERS-TRL-06498/home/54385611,,,N,Y,41.308848,-72.445879
1288,PAST SALE,July-1-2021,Vacant Land,536 Seaside Ave,Westbrook,CT,6498,330000.0,,,Westbrook,,7405.0,,109.0,,,Sold,,,http://www.redfin.com/CT/Westbrook/536-Seaside-Ave-06498/home/54385806,Smart MLS,170201380,N,Y,41.2726612,-72.4661844
1289,PAST SALE,,Vacant Land,12 Peter's Trl,Westbrook,CT,6498,185000.0,,,,,124582.0,,,,,,,,http://www.redfin.com/CT/Westbrook/12-Peter-s-Trl-06498/home/54385609,,,N,Y,41.3096744,-72.446139
